UNITID,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,CIP01ASSOC,CIP01BACHL,CIP01CERT,CIP03ASSOC,CIP03BACHL,CIP03CERT,CIP04ASSOC,CIP04BACHL,CIP04CERT,CIP05ASSOC,CIP05BACHL,CIP05CERT,CIP09ASSOC,CIP09BACHL,CIP09CERT,CIP10ASSOC,CIP10BACHL,CIP10CERT,CIP11ASSOC,CIP11BACHL,CIP11CERT,CIP12ASSOC,CIP12BACHL,CIP12CERT,CIP13ASSOC,CIP13BACHL,CIP13CERT,CIP14ASSOC,CIP14BACHL,CIP14CERT,CIP15ASSOC,CIP15BACHL,CIP15CERT,CIP16ASSOC,CIP16BACHL,CIP16CERT,CIP19ASSOC,CIP19BACHL,CIP19CERT,CIP22ASSOC,CIP22BACHL,CIP22CERT,CIP23ASSOC,CIP23BACHL,CIP23CERT,CIP24ASSOC,CIP24BACHL,CIP24CERT,CIP25ASSOC,CIP25BACHL,CIP25CERT,CIP26ASSOC,CIP26BACHL,CIP26CERT,CIP27ASSOC,CIP27BACHL,CIP27CERT,CIP29ASSOC,CIP29BACHL,CIP29CERT,CIP30ASSOC,CIP30BACHL,CIP30CERT,CIP31ASSOC,CIP31BACHL,CIP31CERT,CIP38ASSOC,CIP38BACHL,CIP38CERT,CIP39ASSOC,CIP39BACHL,CIP39CERT,CIP40ASSOC,CIP40BACHL,CIP40CERT,CIP41ASSOC,CIP41BACHL,CIP41CERT,CIP42ASSOC,CIP42BACHL,CIP42CERT,CIP43ASSOC,CIP43BACHL,CIP43CERT,CIP44ASSOC,CIP44BACHL,CIP44CERT,CIP45ASSOC,CIP45BACHL,CIP45CERT,CIP46ASSOC,CIP46BACHL,CIP46CERT,CIP47ASSOC,CIP47BACHL,CIP47CERT,CIP48ASSOC,CIP48BACHL,CIP48CERT,CIP49ASSOC,CIP49BACHL,CIP49CERT,CIP50ASSOC,CIP50BACHL,CIP50CERT,CIP51ASSOC,CIP51BACHL,CIP51CERT,CIP52ASSOC,CIP52BACHL,CIP52CERT,CIP54ASSOC,CIP54BACHL,CIP54CERT,UGDS.x,FEMALE,UGDS_MEN,UGDS_WOMEN,UGDS_2MOR,UGDS_AIAN,UGDS_API,UGDS_ASIAN,UGDS_BLACK,UGDS_BLACKNH,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,UGDS_WHITENH,INC_PCT_H1,INC_PCT_H2,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,DEP_INC_PCT_H1,DEP_INC_PCT_H2,DEP_INC_PCT_LO,DEP_INC_PCT_M1,DEP_INC_PCT_M2,IND_INC_PCT_H1,IND_INC_PCT_H2,IND_INC_PCT_LO,IND_INC_PCT_M1,IND_INC_PCT_M2,pctDep,pctIndep,FAMINC,MD_FAMINC,AANAPII,ANNHI,HBCU,HSI,NANTI,PBI,TRIBAL,RELAFFIL,MENONLY,WOMENONLY,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,NPT4_OTHER,NPT4_PRIV,NPT4_PROG,NPT4_PUB,PctWorking,pctMenWorking,PctWomenWorking,MD_EARN_WNE_P10,MN_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,SD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,RET_FT4_POOLED,RET_FTL4_POOLED,RET_PT4_POOLED,RET_PTL4_POOLED,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,INSTURL,NPCURL,SCH_DEG,HCM2,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LOCALE2,CCBASIC,UGDS.y,UG
486099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1449,0,0,0,0,0.8551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0.6666666667,0.4625,0.5375,0,0,NA,0.025,0.125,NA,0.8,0,0,0.0125,0.0375,NA,0.050925925925000004,0.050925925925000004,0.7962962963,0.050925925925000004,0.050925925925000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37037037037037035,0.6296296296296297,14825.453704,9652,0,0,0,0,0,0,0,-1,0,0,NA,20713,NA,NA,9130,NA,12528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9231,NA,NA,GDS Institute,South Gate,CA,90280-2072,Council on Occupational Education,www.gdsinstitute.edu,www.gdsinstitute.edu/npc/npcalc.htm,NULL,0,1,1,3,6,8,21,NULL,-2,80,NULL
486123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0.3114754098,0.617,0.383,0,0,NA,0.0426,0.3617,NA,0.3404,0.0213,0.0426,0,0.1915,NA,0.06967213115000001,0.06967213115000001,0.7213114754,0.06967213115000001,0.06967213115000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3442622950819672,0.6557377049180328,19299.803279,13404,0,0,0,0,0,0,0,-1,0,0,37701,NA,19800,19800,NA,NA,33475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,Theatre of Arts,Hollywood,CA,90028-6111,National Association of Schools of Theatre,www.toa.edu,www.toa.edu/net-price-calculator/,NULL,0,2,2,3,6,8,11,NULL,-2,47,NULL
486141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,NA,0.175,0.825,0,0,NA,0.15,0.5,NA,0.225,0,0,0,0.125,NA,0.12903225807500002,0.12903225807500002,0.4838709677,0.12903225807500002,0.12903225807500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38153.741935,36856,0,0,0,0,0,0,0,-1,0,0,NA,30930,NA,NA,15000,NA,27477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9375,NA,NA,Westchester College of Nursing & Allied Health,Los Angeles,CA,90045-3647,Accrediting Bureau of Health Education Schools,www.westchestercollege.edu,www.westchestercollege.edu/financial-aid/,1,0,1,1,3,6,8,11,NULL,-2,40,NULL
486169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.1818181818,0.75,0.25,0.1667,0,NA,0,0.375,NA,0.0417,0,0,0,0.4167,NA,0.06818181817499999,0.06818181817499999,0.7272727273,0.06818181817499999,0.06818181817499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14772727272727273,0.8522727272727273,19991.988636,11718.5,0,0,0,0,0,0,0,-1,0,0,NA,16972,NA,NA,13700,NA,11555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6111,NA,NA,American College of Barbering,Louisville,KY,40229-2862,National Accrediting Commission of Career Arts and Sciences,www.americancollegeofbarbering.com,www.americancollegeofbarbering.com,NULL,0,1,1,3,21,5,11,NULL,-2,24,NULL
486196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,NA,1,0,0,0,NA,0,0,NA,0,0,0,0,1,NA,0.06603773585,0.06603773585,0.7358490566,0.06603773585,0.06603773585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24432.735849,17925,0,0,0,0,0,0,0,-1,0,0,18200,NA,8100,8100,NA,NA,9434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8929,NA,NA,NA,Beth Medrash Meor Yitzchok,Monsey,NY,10952-4023,Association of Advanced Rabbinical and Talmudic Schools,bethmedrashmeoryitzchok.com,sites.google.com/site/bethmedrashmeoryitzchok/,3,0,3,3,2,36,2,21,NULL,-2,139,NULL
486202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,NA,0.25,0.75,0,0,NA,0,0,NA,0,0,0,0,1,NA,0.071428571425,0.071428571425,0.7142857143,0.071428571425,0.071428571425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23809523809523808,0.7619047619047619,21201.97619,13114.5,0,0,0,0,0,0,0,-1,0,0,NA,8300,NA,NA,5263,NA,NA,NA,4846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6429,NA,1,Mingo Extended Learning Center,Delbarton,WV,25670-9797,Council on Occupational Education,mingoadultlearningcenter.com,collegecost.ed.gov/netpricecenter.aspx,1,0,1,1,1,54,5,42,NULL,-2,20,NULL
486248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.5648854962,0.4706,0.5294,0,0,NA,0.049,0.0882,NA,0.7255,0,0,0,0.1373,NA,0.028625954199999998,0.028625954199999998,0.8854961832,0.028625954199999998,0.028625954199999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29770992366412213,0.7022900763358779,14637.10687,12488,0,0,0,0,0,0,0,-1,0,0,NA,15700,NA,NA,16750,NA,11332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2083,NA,NA,ZMS The Academy,Los Angeles,CA,90042-4231,Council on Occupational Education,www.zmsacademy.com,www.zmsacademy.com,1,0,1,1,3,6,8,11,NULL,-2,102,NULL
486257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455,0,0,0,0,0,0,0,0.9545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0.5627906977,0.4695,0.5305,0.0534,0.0153,NA,0.0382,0.4733,NA,0.1183,0.0038,0.0038,0.0191,0.2748,NA,0.05813953490000001,0.05813953490000001,0.5860465116,0.1813953488,0.1162790698,0.08271789461666668,0.08271789461666668,0.4042553191,0.2234042553,0.08271789461666668,0.08271789461666668,0.08271789461666668,0.7272727273,0.1487603306,0.08271789461666668,0.4372093023255814,0.5627906976744186,31554.04186,21723,0,0,0,0,0,0,0,79,0,0,12421,NA,4490,4490,NA,NA,8436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7681,NA,0.2778,Valor Christian College,Canal Winchester,OH,43110,Association for Bibical Higher Educaiton,www.valorcollege.edu,www.valorcollege.edu,2,0,2,2,2,39,3,11,NULL,-2,262,NULL
486309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA,0.1,0.9,0,0,NA,0,0.1,NA,0,0,0,0,0.9,NA,0.105769230775,0.105769230775,0.5769230769,0.105769230775,0.105769230775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6153846153846154,0.3846153846153846,35580.5,20036.5,0,0,0,0,0,0,0,-1,0,0,NA,11754,NA,NA,14450,NA,7762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9412,NA,NA,Bella Academy of Cosmetology,Oshkosh,WI,54901-4738,National Accrediting Commission of Career Arts and Sciences,www.bellaacademyoshkosh.com/,www.bellaacademyoshkosh.com/#!financialaid/c1w6c,NULL,0,1,1,3,55,3,13,NULL,-2,10,NULL
486345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317,0.9683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,NA,0.9917,0.0083,0.0333,0,NA,0.0083,0.1833,NA,0.5083,0,0,0.15,0.1167,NA,0.04999999999999997,0.04999999999999997,0.7071428571,0.1428571429,0.04999999999999997,0.0932991121,0.0932991121,0.4705882353,0.0932991121,0.0932991121,0.0932991121,0.0932991121,0.7830188679,0.0932991121,0.0932991121,0.24285714285714285,0.7571428571428571,23705.392857,18002,0,0,0,0,0,0,0,-1,0,0,NA,23278,NA,NA,15000,NA,21186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HVAC Technical Institute,Chicago,IL,60632-4457,Council on Occupational Education,www.hvac-tech.com,hvac-tech.com/financial-aid-calculator/,1,0,1,1,3,17,3,11,NULL,-2,120,NULL
486372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,NA,0.7353,0.2647,0,0,NA,0.0882,0.2059,NA,0.2059,0,0.1176,0,0.3824,NA,0.08333333332500001,0.08333333332500001,0.6666666667,0.08333333332500001,0.08333333332500001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2777777777777778,0.7222222222222222,24377.166667,17139,0,0,0,0,0,0,0,-1,0,0,NA,31894,NA,NA,31350,NA,28727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,1,San Francisco Film School,San Francisco,CA,94104-2835,Council on Occupational Education,www.filmschoolsf.com/,www.sanfranciscofilmschool.edu/NetPriceCalculator/npcalc.htm,2,0,1,1,3,6,8,11,NULL,-2,34,NULL
486381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,NA,0.1,0.9,0,0,NA,0.0667,0.1667,NA,0.2833,0,0,0.05,0.4333,NA,0.06289308176666664,0.06289308176666664,0.5660377358,0.2452830189,0.06289308176666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20754716981132076,0.7924528301886793,33941.415094,26166,0,0,0,0,0,0,0,-1,0,0,NA,60136,NA,NA,39471,NA,58226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Ultrasound Research & Education,White Plains,NY,10604,Accrediting Bureau of Health Education Schools,www.cure.edu,www.cure.edu,NULL,0,1,1,3,36,2,13,NULL,-2,60,NULL
486390,0,0,0,0,0,0,0,0.9123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124,0.4680851064,0.5887,0.4113,0.0081,0,NA,0.0161,0.4597,NA,0.2903,0,0,0.129,0.0968,NA,0.02127659573333333,0.02127659573333333,0.8617021277,0.0744680851,0.02127659573333333,0.05318570318749999,0.05318570318749999,0.6444444444,0.05318570318749999,0.05318570318749999,0.05318570318749999,0.05318570318749999,0.9300699301,0.05318570318749999,0.05318570318749999,0.2393617021276596,0.7606382978723404,13131.154255,3414.5,0,0,0,0,0,0,0,-1,0,0,NA,20230,NA,NA,12195,NA,13209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culinary Tech Center,New York,NY,10001-2320,Council on Occupational Education,www.culinarytechcenter.edu,www.culinarytechcenter.edu/?page_id=15816,1,0,1,1,3,36,2,11,NULL,-2,124,NULL
486406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,NA,0.0952,0.9048,0,0,NA,0.0476,0,NA,0,0,0,0,0.9524,NA,0.088235294125,0.088235294125,0.6470588235,0.088235294125,0.088235294125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4411764705882353,0.5588235294117647,24961.588235,22936,0,0,0,0,0,0,0,-1,0,0,NA,13852,NA,NA,2840,NA,NA,NA,9335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9231,NA,NA,Randolph Technical Center,Elkins,WV,26241-9527,Council on Occupational Education,rtc.rand.k12.wv.us/,rtc.rand.k12.wv.us/financial-aid-calculator.html,1,0,1,1,1,54,5,33,NULL,-2,21,NULL
486415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104,0.8661710037,0.0962,0.9038,0,0,NA,0.0577,0.8462,NA,0.0769,0,0,0,0.0192,NA,0.033457249099999975,0.033457249099999975,0.594795539,0.2416356877,0.0966542751,0.07119086166666666,0.07119086166666666,0.3921568627,0.3137254902,0.07119086166666666,0.07119086166666666,0.07119086166666666,0.6422018349,0.2247706422,0.07119086166666666,0.1895910780669145,0.8104089219330854,28614.546468,23857,0,0,0,0,0,0,0,-1,0,0,NA,37157,NA,NA,30000,NA,34434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7909,NA,NA,AMG School of Licensed Practical Nursing,Brooklyn,NY,11201-1728,Middle States Commission on Secondary Education,amg.edu,amg.edu,1,0,1,1,3,36,2,11,NULL,-2,104,NULL
486424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41,0.8671328671,0.0976,0.9024,0,0,NA,0,1,NA,0,0,0,0,0,NA,0.04895104895000002,0.04895104895000002,0.4825174825,0.2727272727,0.1468531469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36053.503497,29430,0,0,0,0,0,0,0,-1,0,0,22500,NA,16300,16300,NA,NA,18331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8889,NA,0,Saint Michael College of Allied Health,Alexandria,VA,22309-2348,Council on Occupational Education,www.stmichaelcollegeva.edu,www.stmichaelcollegeva.edu,2,0,1,2,3,51,5,21,NULL,-2,41,NULL
486442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NA,0.0208,0.9792,0,0,NA,0,0,NA,0,0,0,0,1,NA,0.03333333332499999,0.03333333332499999,0.8666666667,0.03333333332499999,0.03333333332499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29333333333333333,0.7066666666666667,11779.32,7470,0,0,0,0,0,0,0,-1,0,0,NA,21271,NA,NA,13000,NA,16910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,Sandra Academy of Salon Services Inc,New Tazewell,TN,37825-7239,National Accrediting Commission of Career Arts and Sciences,www.sandraacademy.com,www.sandraacademy.com,1,0,1,1,3,47,5,32,NULL,-2,48,NULL
